,close,ret
2007/7/31,3391.86,0.96
2007/7/30,3359.71,2.01
2007/7/27,3293.38,-0.65
2007/7/26,3315.02,0.31
2007/7/25,3304.75,2.41
2007/7/24,3226.96,0.04
2007/7/23,3225.64,3.96
2007/7/20,3102.79,4.38
2007/7/19,2972.5,-0.21
2007/7/18,2978.9,0.76
2007/7/17,2956.5,2.71
2007/7/16,2878.36,-3.1
2007/7/13,2970.34,0.03
2007/7/12,2969.57,1.09
2007/7/11,2937.6,0.02
2007/7/10,2936.94,-0.07
2007/7/9,2939.1,2.74
2007/7/6,2860.74,4.18
2007/7/5,2745.97,-4.58
2007/7/4,2877.8,-2.62
2007/7/3,2955.21,1.52
2007/7/2,2910.89,-0.17
2007/6/29,2915.88,-1.81
2007/6/28,2969.49,-2.87
2007/6/27,3057.34,3.07
2007/6/26,2966.24,0.81
2007/6/25,2942.29,-3.13
2007/6/22,3037.51,-2.33
2007/6/21,3109.92,1.66
2007/6/20,3059.16,-2.34
2007/6/19,3132.31,-0.04
2007/6/18,3133.53,3.22
2007/6/15,3035.78,0.85
2007/6/14,3010.17,-1.17
2007/6/13,3045.94,2.11
2007/6/12,2982.9,2.21
2007/6/11,2918.31,2.18
2007/6/8,2856.02,-0.02
2007/6/7,2856.54,2.7
2007/6/6,2781.32,0.1
2007/6/5,2778.66,3.07
2007/6/4,2695.77,-7.25
2007/6/1,2906.59,-1.15
2007/5/31,2940.37,2.92
2007/5/30,2857,-6.34
2007/5/29,3050.44,1.72
2007/5/28,2998.86,1.91
2007/5/25,2942.51,1.23
2007/5/24,2906.82,-0.45
2007/5/23,2919.94,1.29
2007/5/22,2882.67,0.63
2007/5/21,2864.7,0.36
2007/5/18,2854.32,-0.64
2007/5/17,2872.79,1.56
2007/5/16,2828.53,2.09
2007/5/15,2770.66,-3.98
2007/5/14,2885.51,0.61
2007/5/11,2867.97,-0.61
2007/5/10,2885.72,0.89
2007/5/9,2860.31,1.03
2007/5/8,2831.26,2.66
2007/4/30,2757.83,2.85
2007/4/27,2681.3,-0.77
2007/4/26,2702.13,0.86
2007/4/25,2679.08,0.75
2007/4/24,2659.21,0.29
2007/4/23,2651.43,4.08
2007/4/20,2547.5,3.87
2007/4/19,2452.55,-4.14
2007/4/18,2558.52,-0.72
2007/4/17,2577.02,-0.32
2007/4/16,2585.34,2.68
2007/4/13,2517.79,-0.68
2007/4/12,2535.1,1.06
2007/4/11,2508.47,1.4
2007/4/10,2473.76,1.26
2007/4/9,2442.93,2.19
2007/4/6,2390.64,-0.08
2007/4/5,2392.64,0.84
2007/4/4,2372.66,0.41
2007/4/3,2362.98,0.87
2007/4/2,2342.53,2.37
2007/3/30,2288.26,-0.57
2007/3/29,2301.48,1.03
2007/3/28,2277.97,1.82
2007/3/27,2237.22,0.32
2007/3/26,2230,1.36
2007/3/23,2200.04,-0.38
2007/3/22,2208.47,0.71
2007/3/21,2192.93,0.82
2007/3/20,2175.13,-0.05
2007/3/19,2176.15,3.25
2007/3/16,2107.63,-1.42
2007/3/15,2138.05,1.78
2007/3/14,2100.56,-2.3
2007/3/13,2149.97,0.44
2007/3/12,2140.53,-0.17
2007/3/9,2144.22,-0.28
2007/3/8,2150.15,0.97
2007/3/7,2129.48,2.53
2007/3/6,2076.87,2.83
2007/3/5,2019.73,-2.38
2007/3/2,2069.07,1.44
2007/3/1,2039.68,-2.7
2007/2/28,2096.23,3.24
2007/2/27,2030.36,-9.47
2007/2/26,2242.76,0.44
2007/2/16,2232.98,-0.11
2007/2/15,2235.45,2.83
2007/2/14,2174,3.1
2007/2/13,2108.63,1.26
2007/2/12,2082.4,3.95
2007/2/9,2003.32,-0.98
2007/2/8,2023.18,1.09
2007/2/7,2001.37,2.42
2007/2/6,1954.16,2.52
2007/2/5,1906.03,-2.5
2007/2/2,1954.97,-4.71
2007/2/1,2051.66,-0.06
2007/1/31,2052.91,-6.57
2007/1/30,2197.19,-1.13
2007/1/29,2222.41,2.67
2007/1/26,2164.51,3.16
2007/1/25,2098.18,-2.21
2007/1/24,2145.69,1.89
2007/1/23,2105.99,1.47
2007/1/22,2075.54,4.01
2007/1/19,1995.53,3.03
2007/1/18,1936.92,-0.96
2007/1/17,1955.74,-1.82
2007/1/16,1992.1,1.47
2007/1/15,1963.16,4.64
2007/1/12,1876.14,-2.65
2007/1/11,1927.22,-1.85
2007/1/10,1963.63,1.62
2007/1/9,1932.28,4.08
2007/1/8,1856.62,2.29
2007/1/5,1815.12,-1.14
2007/1/4,1836.14,1.71
2006/12/29,1805.31,3.92
2006/12/28,1737.16,0.62
2006/12/27,1726.43,3.14
2006/12/26,1673.88,0.52
2006/12/25,1665.16,3.15
2006/12/22,1614.24,-0.37
2006/12/21,1620.24,-1.44
2006/12/20,1643.97,0.05
2006/12/19,1643.14,0.37
2006/12/18,1637.14,2.51
2006/12/15,1597.12,1.5
2006/12/14,1573.48,1.9
2006/12/13,1544.16,-0.05
2006/12/12,1544.91,1.31
2006/12/11,1524.97,4.89
2006/12/8,1453.92,-3.58
2006/12/7,1507.86,0.64
2006/12/6,1498.31,-0.14
2006/12/5,1500.48,0.94
2006/12/4,1486.53,3.93
2006/12/1,1430.36,0.36
2006/11/30,1425.21,3.07
2006/11/29,1382.72,1.11
2006/11/28,1367.52,-1
2006/11/27,1381.33,-0.33
2006/11/24,1385.94,-0.7
2006/11/23,1395.68,0.97
2006/11/22,1382.24,0.41
2006/11/21,1376.63,1.04
2006/11/20,1362.45,3.14
2006/11/17,1321.01,1.69
2006/11/16,1299.12,0.45
2006/11/15,1293.25,2.46
2006/11/14,1262.16,1.31
2006/11/13,1245.83,-1.32
2006/11/10,1262.53,-0.46
2006/11/9,1268.33,2.17
2006/11/8,1241.44,-1.37
2006/11/7,1258.65,1.04
2006/11/6,1245.69,2.19
2006/11/3,1219,0.89
2006/11/2,1208.27,-0.27
2006/11/1,1211.55,1.48
2006/10/31,1193.84,1.53
2006/10/30,1175.8,0.96
2006/10/27,1164.57,-1.15
2006/10/26,1178.08,1.01
2006/10/25,1166.25,0.61
2006/10/24,1159.13,2.33
2006/10/23,1132.69,-1.7
2006/10/20,1152.31,0.34
2006/10/19,1148.41,0.13
2006/10/18,1146.93,1.91
2006/10/17,1125.44,-0.88
2006/10/16,1135.48,-1.23
2006/10/13,1149.58,0.2
2006/10/12,1147.23,-0.45
2006/10/11,1152.41,0.02
2006/10/10,1152.24,0.07
2006/10/9,1151.43,3.2
2006/9/29,1115.72,1.25
2006/9/28,1101.97,1.21
2006/9/27,1088.75,1.06
2006/9/26,1077.3,-1.32
2006/9/25,1091.72,-0.23
2006/9/22,1094.18,-1.15
2006/9/21,1106.87,0.72
2006/9/20,1098.93,-0.27
2006/9/19,1101.96,0.5
2006/9/18,1096.47,0.21
2006/9/15,1094.15,2.25
2006/9/14,1070.11,0.1
2006/9/13,1069.01,0.21
2006/9/12,1066.82,0.85
2006/9/11,1057.85,0.67
2006/9/8,1050.8,0.54
2006/9/7,1045.15,-1.05
2006/9/6,1056.26,0.39
2006/9/5,1052.17,0.58
2006/9/4,1046.14,1.2
2006/9/1,1033.74,-1.42
2006/8/31,1048.58,-0.02
2006/8/30,1048.78,-0.08
2006/8/29,1049.64,0.08
2006/8/28,1048.85,2
2006/8/25,1028.29,0
2006/8/24,1028.24,0.62
2006/8/23,1021.87,0.33
2006/8/22,1018.51,1.01
2006/8/21,1008.31,0.03
2006/8/18,1008.05,-0.13
2006/8/17,1009.31,-0.94
2006/8/16,1018.89,1.1
2006/8/15,1007.8,1.55
2006/8/14,992.45,-1.9
2006/8/11,1011.64,0
2006/8/10,1011.64,1.81
2006/8/9,993.66,-0.09
2006/8/8,994.54,1.68
2006/8/7,978.09,-1.29
2006/8/4,990.83,-1.72
2006/8/3,1008.18,0.06
2006/8/2,1007.6,-0.35
2006/8/1,1011.15,-0.92
2006/7/31,1020.54,-2.86
2006/7/28,1050.64,-0.94
2006/7/27,1060.59,-0.83
2006/7/26,1069.44,0.13
2006/7/25,1068.11,0.95
2006/7/24,1058.07,0.14
2006/7/21,1056.63,0.92
2006/7/20,1046.99,0.62
2006/7/19,1040.59,-2.27
2006/7/18,1064.75,-0.26
2006/7/17,1067.53,0.78
2006/7/14,1059.26,0.69
2006/7/13,1051.98,-4.42
2006/7/12,1100.59,-0.11
2006/7/11,1101.82,0.27
2006/7/10,1098.81,-0.02
2006/7/7,1099.06,-0.97
2006/7/6,1109.83,1.56
2006/7/5,1092.82,-2
2006/7/4,1115.17,-0.91
2006/7/3,1125.36,2.06
2006/6/30,1102.7,-0.21
2006/6/29,1105.05,2.26
2006/6/28,1080.61,-0.05
2006/6/27,1081.13,-0.18
2006/6/26,1083.05,2.04
2006/6/23,1061.41,0.4
2006/6/22,1057.23,0.07
2006/6/21,1056.5,-0.38
2006/6/20,1060.54,0.37
2006/6/19,1056.64,0.89
2006/6/16,1047.33,2.48
2006/6/15,1021.99,-0.01
2006/6/14,1022.12,-1.02
2006/6/13,1032.62,-0.2
2006/6/12,1034.68,0.31
2006/6/9,1031.46,-2.42
2006/6/8,1057.08,1.02
2006/6/7,1046.42,-4.92
2006/6/6,1100.56,-0.21
2006/6/5,1102.9,0.49
2006/6/2,1097.51,-0.79
2006/6/1,1106.23,2.54
2006/5/31,1078.86,-1.23
2006/5/30,1092.25,0.15
2006/5/29,1090.57,2.48
2006/5/26,1064.13,1.28
2006/5/25,1050.7,-0.48
2006/5/24,1055.81,-0.3
2006/5/23,1058.99,-3.34
2006/5/22,1095.57,-0.06
2006/5/19,1096.21,2.62
2006/5/18,1068.2,-1.18
2006/5/17,1080.97,0.12
2006/5/16,1079.71,-0.58
2006/5/15,1086,3.33
2006/5/12,1050.96,3.76
2006/5/11,1012.9,-0.99
2006/5/10,1023,0.53
2006/5/9,1017.62,2.15
2006/5/8,996.24,3.3
2006/4/28,964.45,2.24
2006/4/27,943.34,-0.51
2006/4/26,948.21,1.81
2006/4/25,931.32,-1.02
2006/4/24,940.9,0.11
2006/4/21,939.87,1.93
2006/4/20,922.05,-0.94
2006/4/19,930.83,0.36
2006/4/18,927.48,0.68
2006/4/17,921.21,1.16
2006/4/14,910.63,2.07
2006/4/13,892.13,-1.85
2006/4/12,908.95,-0.38
2006/4/11,912.39,0.34
2006/4/10,909.28,1.33
2006/4/7,897.31,-0.48
2006/4/6,901.65,-0.51
2006/4/5,906.3,0.61
2006/4/4,900.84,1.04
2006/4/3,891.56,1.5
2006/3/31,878.37,0.07
2006/3/30,877.78,-0.85
2006/3/29,885.29,1.2
2006/3/28,874.77,0.25
2006/3/27,872.56,0.36
2006/3/24,869.44,-0.65
2006/3/23,875.11,-0.08
2006/3/22,875.82,0.07
2006/3/21,875.23,0.01
2006/3/20,875.13,1.37
2006/3/17,863.27,-0.28
2006/3/16,865.72,-0.3
2006/3/15,868.32,0.87
2006/3/14,860.87,-0.32
2006/3/13,863.68,0.76
2006/3/10,857.14,0.44
2006/3/9,853.38,-0.69
2006/3/8,859.32,-0.3
2006/3/7,861.87,-1.99
2006/3/6,879.33,-0.12
2006/3/3,880.37,0.43
2006/3/2,876.62,-2.12
2006/3/1,895.63,0.3
2006/2/28,892.9,0.6
2006/2/27,887.62,0.55
2006/2/24,882.78,0.58
2006/2/23,877.65,0.87
2006/2/22,870.1,-0.28
2006/2/21,872.57,1.7
2006/2/20,857.97,0
2006/2/17,857.99,0.23
2006/2/16,856.05,-1.38
2006/2/15,868.02,0.62
2006/2/14,862.65,0.35
2006/2/13,859.6,-0.04
2006/2/10,859.97,1.08
2006/2/9,850.8,-1.36
2006/2/8,862.58,0.69
2006/2/7,856.67,-0.51
2006/2/6,861.07,1.66
2006/1/25,846.99,1.02
2006/1/24,838.46,-0.2
2006/1/23,840.13,-0.03
2006/1/20,840.38,-0.03
2006/1/19,840.59,0.65
2006/1/18,835.15,2.05
2006/1/17,818.36,0.43
2006/1/16,814.89,-1.95
2006/1/13,831.14,-0.65
2006/1/12,836.58,0.52
2006/1/11,832.28,-0.75
2006/1/10,838.56,0.03
2006/1/9,838.29,0.17
2006/1/6,836.9,1.09
2006/1/5,827.84,1.88
2006/1/4,812.6,2.03
2005/12/30,796.4,-0.69
2005/12/29,801.9,1.05
2005/12/28,793.54,0.17
2005/12/27,792.16,-0.43
2005/12/26,795.56,0.52
2005/12/23,791.44,0.51
2005/12/22,787.39,0.43
2005/12/21,783.98,-0.41
2005/12/20,787.23,0.69
2005/12/19,781.8,-0.03
2005/12/16,782.04,0.49
2005/12/15,778.23,-0.03
2005/12/14,778.49,0.63
2005/12/13,773.59,-0.14
2005/12/12,774.71,-0.3
2005/12/9,777.03,1.5
2005/12/8,765.56,-0.26
2005/12/7,767.54,0.97
2005/12/6,760.2,1.18
2005/12/5,751.35,-0.75
2005/12/2,757.02,-0.25
2005/12/1,758.94,-0.09
2005/11/30,759.63,0.57
2005/11/29,755.29,-1
2005/11/28,762.91,-0.49
2005/11/25,766.68,0.66
2005/11/24,761.66,1
2005/11/23,754.16,0.92
2005/11/22,747.31,-1.48
2005/11/21,758.56,-0.26
2005/11/18,760.57,2.25
2005/11/17,743.8,-0.05
2005/11/16,744.14,0.66
2005/11/15,739.23,-0.55
2005/11/14,743.35,-0.42
2005/11/11,746.45,0.01
2005/11/10,746.35,-1.3
2005/11/9,756.17,-0.28
2005/11/8,758.32,0.55
2005/11/7,754.2,-0.62
2005/11/4,758.92,0.42
2005/11/3,755.78,-0.94
2005/11/2,762.94,0.78
2005/11/1,757.05,-0.29
2005/10/31,759.24,1.24
2005/10/28,749.96,-0.17
2005/10/27,751.26,0.29
2005/10/26,749.13,-2.08
2005/10/25,765.03,-0.79
2005/10/24,771.15,-0.38
2005/10/21,774.06,0.05
2005/10/20,773.68,0.52
2005/10/19,769.68,-0.23
2005/10/18,771.45,0.28
2005/10/17,769.32,-1.05
2005/10/14,777.49,-1.38
2005/10/13,788.36,-0.88
2005/10/12,795.32,-0.09
2005/10/11,796.07,1.06
2005/10/10,787.75,-0.74
2005/9/30,793.65,0.18
2005/9/29,792.25,1.18
2005/9/28,783,0.1
2005/9/27,782.24,-1.45
2005/9/26,793.73,0.07
2005/9/23,793.16,-0.47
2005/9/22,796.94,-1.75
2005/9/21,811.14,-1.95
2005/9/20,827.27,-0.52
2005/9/19,831.57,0.11
2005/9/16,830.62,-0.35
2005/9/15,833.51,-0.06
2005/9/14,834.01,0.49
2005/9/13,829.92,0.97
2005/9/12,821.98,-0.2
2005/9/9,823.64,-0.42
2005/9/8,827.12,0.24
2005/9/7,825.12,1.15
2005/9/6,815.75,-1.64
2005/9/5,829.34,-0.01
2005/9/2,829.46,0.19
2005/9/1,827.9,1.36
2005/8/31,816.76,0.95
2005/8/30,809.06,-0.28
2005/8/29,811.31,-1.32
2005/8/26,822.2,-0.17
2005/8/25,823.58,-0.23
2005/8/24,825.45,0.9
2005/8/23,818.05,-0.61
2005/8/22,823.08,0.66
2005/8/19,817.69,0.42
2005/8/18,814.29,-2.34
2005/8/17,833.84,0.68
2005/8/16,828.23,-1.34
2005/8/15,839.51,2.09
2005/8/12,822.33,-1.19
2005/8/11,832.24,1.23
2005/8/10,822.16,0.93
2005/8/9,814.61,0.23
2005/8/8,812.72,0.05
2005/8/5,812.33,2.16
2005/8/4,795.15,-0.33
2005/8/3,797.74,0.05
2005/8/2,797.35,0.93
2005/8/1,790,0.17
2005/7/29,788.63,-0.15
2005/7/28,789.85,-0.33
2005/7/27,792.49,1.5
2005/7/26,780.75,2.11
2005/7/25,764.65,-0.53
2005/7/22,768.72,1.55
2005/7/21,756.98,0.46
2005/7/20,753.55,0.81
2005/7/19,747.49,0.08
2005/7/18,746.92,-0.21
2005/7/15,748.52,-0.68
2005/7/14,753.64,0.68
2005/7/13,748.55,-0.6
2005/7/12,753.06,3.6
2005/7/11,726.91,-0.09
2005/7/8,727.56,-1.09
2005/7/7,735.55,0.11
2005/7/6,734.77,-0.87
2005/7/5,741.21,-0.79
2005/7/4,747.09,-0.13
2005/7/1,748.05,-1.41
2005/6/30,758.72,-1.72
2005/6/29,772.02,-0.47
2005/6/28,775.63,-0.86
2005/6/27,782.38,1.3
2005/6/24,772.32,0.52
2005/6/23,768.33,-0.75
2005/6/22,774.15,0.5
2005/6/21,770.3,-1.28
2005/6/20,780.29,2.38
2005/6/17,762.18,0.63
2005/6/16,757.39,1.63
2005/6/15,745.22,-1.24
2005/6/14,754.55,-0.71
2005/6/13,759.92,-0.88
2005/6/10,766.66,-1.53
2005/6/9,778.58,0.83
2005/6/8,772.13,8.2
2005/6/7,713.62,-0.5
2005/6/6,717.21,2.4
2005/6/3,700.43,-0.13
2005/6/2,701.37,-2.45
2005/6/1,719.03,-1.64
2005/5/31,731,0.26
2005/5/30,729.07,0.63
2005/5/27,724.52,-0.57
2005/5/26,728.7,-1.2
2005/5/25,737.54,0.03
2005/5/24,737.35,-0.05
2005/5/23,737.74,-2.04
2005/5/20,753.07,-0.23
2005/5/19,754.79,0.28
2005/5/18,752.66,0.26
2005/5/17,750.71,0.38
2005/5/16,747.87,-1.25
2005/5/13,757.3,0.45
2005/5/12,753.88,-2.3
2005/5/11,771.59,-0.96
2005/5/10,779.1,0.49
2005/5/9,775.32,-1.82
2005/4/29,789.73,-0.52
2005/4/28,793.88,1.46
2005/4/27,782.43,-1.25
2005/4/26,792.3,0.2
2005/4/25,790.75,-0.51
2005/4/22,794.82,0.17
2005/4/21,793.45,-0.64
2005/4/20,798.52,-1.34
2005/4/19,809.36,0.37
2005/4/18,806.39,-1.31
2005/4/15,817.09,-1.08
2005/4/14,826.01,-1.15
2005/4/13,835.63,2.1
2005/4/12,818.47,-1.5
2005/4/11,830.91,-0.85
2005/4/8,838.06,1.63
2005/4/7,824.61,0.95
2005/4/6,816.88,1.87
2005/4/5,801.89,-0.83
2005/4/4,808.59,-1.74
2005/4/1,822.91,3.42
2005/3/31,795.67,0.64
2005/3/30,790.58,-1.51
2005/3/29,802.74,-0.35
2005/3/28,805.56,-0.11
2005/3/25,806.43,-0.22
2005/3/24,808.18,0.77
2005/3/23,801.98,-0.76
2005/3/22,808.1,-1.83
2005/3/21,823.13,0.26
2005/3/18,821.03,-0.68
2005/3/17,826.68,-0.74
2005/3/16,832.82,-0.97
2005/3/15,840.96,-1.94
2005/3/14,857.61,0.44
2005/3/11,853.9,0.28
2005/3/10,851.53,-2.06
2005/3/9,869.4,-0.79
2005/3/8,876.34,1.46
2005/3/7,863.7,0.49
2005/3/4,859.49,-0.26
2005/3/3,861.69,0.68
2005/3/2,855.88,-1.2
2005/3/1,866.26,-0.3
2005/2/28,868.89,-1.09
2005/2/25,878.5,0.13
2005/2/24,877.35,-0.06
2005/2/23,877.91,-1.03
2005/2/22,887.07,1.49
2005/2/21,874.02,2.08
2005/2/18,856.21,-1.59
2005/2/17,870.09,-0.61
2005/2/16,875.46,0.3
2005/2/4,872.88,2.88
2005/2/3,848.49,-1.4
2005/2/2,860.5,5.21
2005/2/1,817.87,0.51
2005/1/31,813.75,-0.85
2005/1/28,820.69,-0.12
2005/1/27,821.71,-1.55
2005/1/26,834.67,-0.83
2005/1/25,841.64,-0.09
2005/1/24,842.41,1.27
2005/1/21,831.85,3.32
2005/1/20,805.08,-0.73
2005/1/19,810.99,-0.77
2005/1/18,817.31,0.71
2005/1/17,811.55,-2.11
2005/1/14,829.04,-0.62
2005/1/13,834.22,-0.36
2005/1/12,837.24,-0.07
2005/1/11,837.86,0.59
2005/1/10,832.99,1.14
2005/1/7,823.62,0.14
2005/1/6,822.5,-1.07
2005/1/5,831.43,0.53
2005/1/4,827.07,-1.86
2004/12/31,842.73,-0.09
2004/12/30,843.53,-0.03
2004/12/29,843.78,-0.57
2004/12/28,848.63,0.05
2004/12/27,848.19,-0.42
2004/12/24,851.78,0.13
2004/12/23,850.7,-1.66
2004/12/22,865.08,2.33
2004/12/21,845.38,-0.04
2004/12/20,845.68,-1.35
2004/12/17,857.25,-1.12
2004/12/16,867,-0.07
2004/12/15,867.6,0.64
2004/12/14,862.06,-0.43
2004/12/13,865.76,-0.31
2004/12/10,868.43,-1.17
2004/12/9,878.72,1.13
2004/12/8,868.9,0.07
2004/12/7,868.29,-0.77
2004/12/6,875,0.39
2004/12/3,871.56,0.05
2004/12/2,871.13,-0.49
2004/12/1,875.4,-0.44
2004/11/30,879.31,0.01
2004/11/29,879.26,-1.11
2004/11/26,889.08,-0.19
2004/11/25,890.78,0.19
2004/11/24,889.12,-0.47
2004/11/23,893.29,-1.39
2004/11/22,905.84,-0.13
2004/11/19,906.99,0.69
2004/11/18,900.82,0.53
2004/11/17,896.11,-1.17
2004/11/16,906.73,-0.03
2004/11/15,906.99,0.98
2004/11/12,898.17,0.45
2004/11/11,894.11,-0.41
2004/11/10,897.77,3.84
2004/11/9,864.57,0.03
2004/11/8,864.34,0.24
2004/11/5,862.26,0.17
2004/11/4,860.81,-1.9
2004/11/3,877.53,1.77
2004/11/2,862.25,-0.07
2004/11/1,862.83,-0.91
2004/10/29,870.79,-1.37
2004/10/28,882.91,-0.22
2004/10/27,884.85,1.03
2004/10/26,875.86,1.18
2004/10/25,865.65,-1.49
2004/10/22,878.74,1.67
2004/10/21,864.31,-1.71
2004/10/20,879.39,-0.63
2004/10/19,884.93,0.26
2004/10/18,882.66,0.33
2004/10/15,879.72,0.33
2004/10/14,876.82,-2.79
2004/10/13,901.97,-0.08
2004/10/12,902.72,-2.22
2004/10/11,923.22,-1.37
2004/10/8,936.01,1.26
2004/9/30,924.36,-1.29
2004/9/29,936.46,-1.19
2004/9/28,947.77,0.17
2004/9/27,946.14,-0.52
2004/9/24,951.09,-1.68
2004/9/23,967.32,3.67
2004/9/22,933.1,-2.29
2004/9/21,955,-1.05
2004/9/20,965.11,3.52
2004/9/17,932.32,3.2
2004/9/16,903.4,1.19
2004/9/15,892.77,3.8
2004/9/14,860.1,3.12
2004/9/13,834.1,-2.1
2004/9/10,851.97,0.41
2004/9/9,848.46,-1.87
2004/9/8,864.59,-1.5
2004/9/7,877.77,0.35
2004/9/6,874.69,-0.54
2004/9/3,879.42,-0.24
2004/9/2,881.57,0.12
2004/9/1,880.54,-1.7
2004/8/31,895.78,1.56
2004/8/30,882.05,-0.19
2004/8/27,883.7,-0.94
2004/8/26,892.1,-0.25
2004/8/25,894.37,-0.38
2004/8/24,897.77,0.91
2004/8/23,889.66,-1.68
2004/8/20,904.83,0.17
2004/8/19,903.32,-0.94
2004/8/18,911.85,0.11
2004/8/17,910.86,0.76
2004/8/16,904.01,-0.33
2004/8/13,907,-0.09
2004/8/12,907.83,-0.74
2004/8/11,914.61,-1.29
2004/8/10,926.54,0.63
2004/8/9,920.76,1.01
2004/8/6,911.56,0.27
2004/8/5,909.08,-1.51
2004/8/4,923.02,3.33
2004/8/3,893.3,-0.75
2004/8/2,900.02,-0.69
2004/7/30,906.27,-1.36
2004/7/29,918.79,1.41
2004/7/28,906.05,0.3
2004/7/27,903.32,-0.05
2004/7/26,903.75,-1.23
2004/7/23,915.04,0.21
2004/7/22,913.14,-2.91
2004/7/21,940.51,0.14
2004/7/20,939.23,-0.87
2004/7/19,947.42,0.13
2004/7/16,946.18,2.21
2004/7/15,925.68,1.48
2004/7/14,912.19,0.58
2004/7/13,906.97,0.27
2004/7/12,904.55,-2.02
2004/7/9,923.2,-0.41
2004/7/8,927.04,0.34
2004/7/7,923.86,-0.86
2004/7/6,931.88,0.35
2004/7/5,928.67,0.22
2004/7/2,926.62,0.17
2004/7/1,925,3.04
2004/6/30,897.71,-0.37
2004/6/29,901.05,1.96
2004/6/28,883.76,-0.9
2004/6/25,891.79,-1.61
2004/6/24,906.42,-0.71
2004/6/23,912.85,-0.65
2004/6/22,918.8,1.07
2004/6/21,909.05,-0.13
2004/6/18,910.19,-1.71
2004/6/17,926.04,-2.23
2004/6/16,947.16,0.48
2004/6/15,942.68,1.96
2004/6/14,924.59,-1.94
2004/6/11,942.86,-0.15
2004/6/10,944.25,0.31
2004/6/9,941.3,-1.41
2004/6/8,954.77,-1.9
2004/6/7,973.22,-1.32
2004/6/4,986.23,-0.02
2004/6/3,986.45,-1.52
2004/6/2,1001.69,-1.23
2004/6/1,1014.17,1.3
2004/5/31,1001.19,0.56
2004/5/28,995.64,-0.76
2004/5/27,1003.29,1.86
2004/5/26,985,0.65
2004/5/25,978.6,-1.34
2004/5/24,991.85,-0.26
2004/5/21,994.45,0.86
2004/5/20,985.93,-0.3
2004/5/19,988.92,-0.03
2004/5/18,989.21,0.76
2004/5/17,981.74,-1.62
2004/5/14,997.95,-2.26
2004/5/13,1021,-0.39
2004/5/12,1025.02,2.1
2004/5/11,1003.9,0.78
2004/5/10,996.16,-2.9
2004/4/30,1025.95,0.93
2004/4/29,1016.51,-1.29
2004/4/28,1029.81,-0.14
2004/4/27,1031.22,-0.75
2004/4/26,1039,0.44
2004/4/23,1034.41,-1.56
2004/4/22,1050.76,0.69
2004/4/21,1043.53,-0.83
2004/4/20,1052.24,-0.24
2004/4/19,1054.74,-1.54
2004/4/16,1071.23,1.45
2004/4/15,1055.89,-0.92
2004/4/14,1065.68,-0.66
2004/4/13,1072.73,-0.68
2004/4/12,1080.08,-0.74
2004/4/9,1088.16,-2.22
2004/4/8,1112.84,-0.41
2004/4/7,1117.44,-0.57
2004/4/6,1123.86,0.5
2004/4/5,1118.27,-0.85
2004/4/2,1127.81,0.39
2004/4/1,1123.44,1.34
2004/3/31,1108.54,0.66
2004/3/30,1101.27,-0.04
2004/3/29,1101.66,-1
2004/3/26,1112.78,-0.22
2004/3/25,1115.24,-0.02
2004/3/24,1115.51,-0.52
2004/3/23,1121.33,-1.19
2004/3/22,1134.79,0.44
2004/3/19,1129.78,1.61
2004/3/18,1111.85,-2.05
2004/3/17,1135.17,-0.04
2004/3/16,1135.57,0.34
2004/3/15,1131.68,2.97
2004/3/12,1099.08,0.32
2004/3/11,1095.56,0.41
2004/3/10,1091.1,2.82
2004/3/9,1061.16,0.38
2004/3/8,1057.1,-1.35
2004/3/5,1071.58,-0.63
2004/3/4,1078.35,0.53
2004/3/3,1072.64,-1.9
2004/3/2,1093.39,-0.08
2004/3/1,1094.24,0.51
2004/2/27,1088.73,0.82
2004/2/26,1079.9,0.89
2004/2/25,1070.36,-2.08
2004/2/24,1093.1,0
2004/2/23,1093.14,-2.8
2004/2/20,1124.66,0.2
2004/2/19,1122.38,-0.61
2004/2/18,1129.28,0.5
2004/2/17,1123.62,-0.01
2004/2/16,1123.75,2.5
2004/2/13,1096.36,0.21
2004/2/12,1094.11,-1.44
2004/2/11,1110.06,-0.97
2004/2/10,1120.96,-1.2
2004/2/9,1134.61,1.12
2004/2/6,1122.08,-0.52
2004/2/5,1127.9,-0.05
2004/2/4,1128.44,2.31
2004/2/3,1102.95,1.03
2004/2/2,1091.73,2.26
2004/1/30,1067.55,-3
2004/1/29,1100.6,1.56
2004/1/16,1083.65,0.9
2004/1/15,1073.98,-0.53
2004/1/14,1079.72,-2.05
2004/1/13,1102.34,-1.29
2004/1/12,1116.8,3.24
2004/1/9,1081.79,-1.89
2004/1/8,1102.66,1.51
2004/1/7,1086.3,0.99
2004/1/6,1075.66,1.4
2004/1/5,1060.8,4.89
2004/1/2,1011.35,1.13
